Category,totalNumberOfApps,appsNotAnalyzedBecauseOfErrors,numberOfDetectedJavaProtectionsWithLibraries,numberOfDetectedJavaProtectionsWithoutLibraries,numberOfDetectedNativeProtections,numberOfAppsImplementingAtLeastOneProtectionCounterByCategory,numberOfAppsImplementingAtLeastOneJavaProtectionCounterByCategoryWithLibraries,numberOfAppsImplementingAtLeastOneJavaProtectionCounterByCategoryWithoutLibraries,numberOfAppsImplementingAtLeastOneNativeProtectionCounterByCategory,numberOfAppsImplementingOnlyNativeProtectionsCounterByCategoryWithLibraries,numberOfAppsImplementingOnlyNativeProtectionsCounterByCategoryWithoutLibraries,numberOfAppsImplementingNativeAndJavaWithLibrariesProtectionCounterByCategory,numberOfAppsImplementingNativeAndJavaWithoutLibrariesProtectionCounterByCategory,numberOfAppsImplementingOnlyJavaWithLibrariesProtectionCounterByCategory,numberOfAppsImplementingOnlyJavaWithoutLibrariesProtectionCounterByCategory,percentageWithoutWithLibraries,percentageOfAppsWithAtLeastOneProtectionOnAllApps,percentageOfAppsWithAtLeastOneProtectionWithLibrariesOnAllApps,percentageOfAppsWithAtLeastOneProtectionWithoutLibrariesOnAllApps,percentageOfAppsWithAtLeastOneProtectionNativeOnAllApps,percentageOfAppsWithOnlyNativeProtectionWithLibrariesOnAllApps,percentageOfAppsWithOnlyNativeProtectionWithoutLibrariesOnAllApps,percentageOfAppsWithNativeAndJavaProtectionWithLibrariesOnAllApps,percentageOfAppsWithNativeAndJavaProtectionWithoutLibrariesOnAllApps,percentageOfAppsWithOnlyJavaProtectionWithLibrariesOnAllApps,percentageOfAppsWithOnlyJavaProtectionWithoutLibrariesOnAllApps,averageNumberOfProtectionPerAppsWithLibrariesOnAllApps,averageNumberOfProtectionPerAppsWithoutLibrariesOnAllApps,averageNumberOfNativeProtectionPerAppsOnAllApps,averageNumberOfProtectionPerAppsWithLibrariesOnAppsImplementingAtLeastOneProtection,averageNumberOfProtectionPerAppsWithoutLibrariesOnAppsImplementingAtLeastOneProtection,averageNumberOfNativeProtectionPerAppsOnAppsImplementingAtLeastOneProtection,mostImplementedProtectionWithLibrariesOnAllApps_name,mostImplementedProtectionWithLibrariesOnAllAppspercentage,mostImplementedProtectionWithoutLibrariesOnAllApps_name,mostImplementedProtectionWithoutLibrariesOnAllAppspercentage,mostImplementedProtectionNativeOnAllApps_name,mostImplementedProtectionNativeOnAllAppspercentage
BUSINESS,456.0,null,1158.0,340.0,16.0,400.0,396.0,172.0,16.0,4.0,12.0,12.0,4.0,384.0,168.0,29.360967184801385,87.71929824561403,86.8421052631579,37.719298245614034,3.508771929824561,0.8771929824561403,2.631578947368421,2.631578947368421,0.8771929824561403,84.21052631578947,36.84210526315789,2.539473684210526,0.7456140350877193,0.03508771929824561,2.9242424242424243,1.9767441860465116,1.0
ART_AND_DESIGN,508.0,null,1269.0,162.0,9.0,487.0,486.0,94.0,8.0,1.0,5.0,7.0,3.0,479.0,91.0,12.76595744680851,95.86614173228347,95.66929133858267,18.503937007874015,1.574803149606299,0.19685039370078738,0.984251968503937,1.3779527559055118,0.5905511811023622,94.29133858267717,17.913385826771652,2.498031496062992,0.3188976377952756,0.017716535433070866,2.611111111111111,1.7234042553191489,1.125
AUTO_AND_VEHICLES,544.0,null,1474.0,446.0,13.0,510.0,503.0,228.0,13.0,7.0,9.0,6.0,4.0,497.0,224.0,30.257801899592945,93.75,92.46323529411765,41.911764705882355,2.389705882352941,1.2867647058823528,1.6544117647058825,1.1029411764705883,0.7352941176470588,91.36029411764706,41.17647058823529,2.7095588235294117,0.8198529411764706,0.02389705882352941,2.930417495029821,1.956140350877193,1.0
BEAUTY,437.0,null,1153.0,158.0,1.0,429.0,428.0,106.0,1.0,1.0,1.0,0.0,0.0,428.0,106.0,13.70338248048569,98.16933638443935,97.94050343249427,24.25629290617849,0.2288329519450801,0.2288329519450801,0.2288329519450801,0.0,0.0,97.94050343249427,24.25629290617849,2.6384439359267735,0.36155606407322655,0.002288329519450801,2.69392523364486,1.490566037735849,1.0
HOUSE_AND_HOME,459.0,null,1102.0,143.0,10.0,436.0,432.0,71.0,10.0,4.0,10.0,6.0,0.0,426.0,71.0,12.976406533575318,94.98910675381264,94.11764705882352,15.468409586056644,2.178649237472767,0.8714596949891068,2.178649237472767,1.3071895424836601,0.0,92.81045751633987,15.468409586056644,2.400871459694989,0.3115468409586057,0.02178649237472767,2.550925925925926,2.0140845070422535,1.0
COMMUNICATION,483.0,null,1249.0,331.0,13.0,424.0,421.0,163.0,12.0,3.0,8.0,9.0,4.0,412.0,159.0,26.501200960768617,87.78467908902692,87.16356107660455,33.74741200828157,2.484472049689441,0.6211180124223602,1.6563146997929608,1.8633540372670807,0.8281573498964804,85.30020703933747,32.91925465838509,2.5859213250517596,0.6853002070393375,0.026915113871635612,2.9667458432304037,2.0306748466257667,1.0833333333333333
EVENTS,327.0,null,866.0,142.0,11.0,295.0,293.0,85.0,11.0,2.0,11.0,9.0,0.0,284.0,85.0,16.397228637413395,90.21406727828746,89.60244648318043,25.993883792048926,3.3639143730886847,0.6116207951070336,3.3639143730886847,2.7522935779816518,0.0,86.85015290519877,25.993883792048926,2.6483180428134556,0.43425076452599387,0.03363914373088685,2.955631399317406,1.6705882352941177,1.0
FINANCE,419.0,null,1054.0,270.0,10.0,362.0,361.0,147.0,10.0,1.0,7.0,9.0,3.0,352.0,144.0,25.616698292220114,86.39618138424821,86.15751789976133,35.08353221957041,2.386634844868735,0.23866348448687352,1.6706443914081146,2.1479713603818613,0.7159904534606205,84.00954653937947,34.36754176610978,2.515513126491647,0.6443914081145584,0.02386634844868735,2.919667590027701,1.836734693877551,1.0
PHOTOGRAPHY,527.0,null,1512.0,461.0,12.0,498.0,493.0,220.0,12.0,5.0,6.0,7.0,6.0,486.0,214.0,30.489417989417987,94.49715370018976,93.54838709677419,41.745730550284634,2.2770398481973433,0.9487666034155597,1.1385199240986716,1.3282732447817838,1.1385199240986716,92.22011385199241,40.60721062618596,2.869070208728653,0.8747628083491461,0.022770398481973434,3.0669371196754565,2.0954545454545452,1.0
COMICS,439.0,null,1220.0,313.0,1.0,414.0,414.0,180.0,1.0,0.0,0.0,1.0,1.0,413.0,179.0,25.65573770491803,94.30523917995444,94.30523917995444,41.00227790432802,0.22779043280182232,0.0,0.0,0.22779043280182232,0.22779043280182232,94.07744874715262,40.77448747152619,2.7790432801822322,0.7129840546697038,0.002277904328018223,2.9468599033816427,1.738888888888889,1.0
